4,Jhanjharpur(7),RAMPRIT MANDAL,533032,184169
5,Supaul(8),DILESHWAR KAMAIT,595038,169803
6,Madhepura(13),DINESH CHANDRA YADAV,640649,174534
7,Gopalganj(17),DR. ALOK KUMAR SUMAN,511866,127180
8,Siwan(18),VIJAYLAKSHMI DEVI,386508,92857
9,Bhagalpur(26),AJAY KUMAR MANDAL,536031,104868
10,Banka(27),GIRIDHARI YADAV,506678,103844
11,Munger(28),RAJIV RANJAN SINGH ALIAS LALAN SINGH,550146,80870
12,Nalanda(29),KAUSHALENDRA KUMAR,559422,169114

1,Yavatmal- Washim(14),SANJAY UTTAMRAO DESHMUKH,594807,94473
2,Hingoli(15),AASHTIKAR PATIL NAGESH BAPURAO,492535,108602
3,Parbhani(17),JADHAV SANJAY ( BANDU ) HARIBHAU,601343,134061
4,Nashik(21),RAJABHAU (PARAG) PRAKASH WAJE,616729,162001
5,Mumbai North East(28),SANJAY DINA PATIL,450937,29861
6,Mumbai South Central(30),ANIL YESHWANT DESAI,395138,53384
7,Mumbai South(31),ARVIND GANPAT SAWANT,395655,52673
8,Shirdi (38),BHAUSAHEB RAJARAM WAKCHAURE,476900,50529
9,Osmanabad(40),OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,748752,329846

1,Wardha(8),AMAR SHARADRAO KALE,533106,81648
2,Dindori (20),BHASKAR MURLIDHAR BHAGARE,577339,113199
3,Bhiwandi(23),BALYA MAMA - SURESH GOPINATH MHATRE,499464,66121
4,Baramati(35),SUPRIYA SULE,732312,158333
5,Shirur(36),DR. AMOL RAMSING KOLHE,698692,140951
6,Ahmednagar(37),NILESH DNYANDEV LANKE,624797,28929
7,Beed(39),BAJRANG MANOHAR SONWANE,683950,6553
8,Madha(43),MOHITE-PATIL DHAIRYASHEEL RAJSINH,622213,120837
